user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
USR93539,Laksh Naidu,TMNSD9396V,,,Jalandhar,Punjab,15412.0,Freelancer,2024-07-24 21:39:05,VERIFIED,LOW
USR51084,Veer Ghose,VXDWD6925B,097958460440,1984-12-05 00:00:00,Amritsar,Punjab,38102.0,Freelancer,2025-02-07 00:00:00,VERIFIED,LOW
USR19506,Urmi Mutti,IIKRS7005O,,1995-08-23 00:00:00,Chennai,Tamil Nadu,101967.0,Self Employed,2024-09-22 23:08:46,VERIFIED,LOW
USR44691,Jack Bhalla,GEDWD1051X,253333060892,,Kolkata,West Bengal,33200.0,Farmer,2025-09-28 15:05:32,VERIFIED,LOW
USR50798,Andrew Shah,ZQAIZ7488Y,456980446752,1971-01-24 10:28:00,Bengaluru,Karnataka,,Self Employed,2024-09-16 00:00:00,VERIFIED,LOW
USR93954,Harini Chadha,JGCBU6357N,311963851329,2000-04-01 00:00:00,Kolkata,West Bengal,52742.0,Salaried,2025-09-22 00:00:00,VERIFIED,LOW
USR61302,Darsh Vasa,,423226808547,1984-12-18 00:00:00,Mumbai,Maharashtra,27800.0,Retired,2026-03-18 00:00:00,PENDING,MEDIUM
USR45909,Ubika Edwin,SWFPC1161A,064251120739,,Delhi,Delhi,7619.0,Salaried,2026-03-19 15:45:38,PENDING,MEDIUM
USR80017,Riya Bava,NDOAH8761W,172568832537,,Mumbai,Maharashtra,18320.0,Student,2025-11-01 05:15:52,VERIFIED,MEDIUM
USR60724,Mohini Bajaj,EHCTQ2246I,583174336734,1977-09-08 00:07:00,Ludhiana,Punjab,24233.0,Gig Worker,2025-02-06 00:00:00,VERIFIED,LOW
USR10668,Upkaar C0Ntract0R,OWMAA7637L,846319596584,1987-07-13 00:00:00,Delhi,Delhi,18657.0,Freelancer,,VERIFIED,LOW
USR84917,Irya Pal,CGLON7393K,925573493442,1999-04-17 21:18:55,Amritsar,Punjab,35382.0,Freelancer,2026-01-21 00:00:00,VERIFIED,LOW
USR62036,Nachiket Balakrishnan,DXOAG7608X,205593024354,2003-12-25 00:00:00,Kolkata,West Bengal,17988.0,Student,2024-10-22 00:00:00,VERIFIED,LOW
USR87070,Zashil Dey,GWKPW4152G,,1962-09-15 15:02:00,Lucknow,Uttar Pradesh,23292.0,Unemployed,2025-09-26 00:00:00,VERIFIED,HIGH
USR39598,Ekansh Babu,,,1973-05-13 00:00:00,Mumbai,Maharashtra,31980.0,Business Owner,2025-08-21 00:00:00,PENDING,LOW
USR49778,Vrinda Dhaliwal,NSWBJ6673E,052048131296,1966-12-04 11:00:15,Chennai,Tamil Nadu,53730.0,Self Employed,2025-07-06 00:00:00,VERIFIED,LOW
USR17413,Inaya Kibe,OYZQC7325Z,728054349261,1991-05-10 00:00:00,Kolkata,West Bengal,17095.0,Retired,2025-09-13 12:34:00,REJECTED,LOW
USR65564,Kashvi Barad,RZIZM6511V,,1982-06-05 00:00:00,Delhi,Delhi,,Business Owner,2025-08-21 00:55:55,VERIFIED,MEDIUM
USR51223,Advik Lad,JDPXN2583Q,044281004361,1996-08-29 00:00:00,Hyderabad,Telangana,,Gig Worker,2025-01-17 11:51:40,VERIFIED,HIGH
USR47856,Vritti Nagar,ABQVP1222L,,2000-08-10 15:06:00,Ludhiana,Punjab,25113.0,Farmer,2024-08-08 00:00:00,VERIFIED,MEDIUM
USR55735,Sathvik Dasgupta,JLSIT3688Q,,1992-12-18 00:00:00,Bengaluru,Karnataka,11422.0,Freelancer,,VERIFIED,MEDIUM
USR79295,Faris H0Ra,XQTIB2616L,696326399043,2002-11-21 14:52:46,Hyderabad,Telangana,10769.0,Business Owner,2024-07-07 15:07:00,PENDING,LOW
USR80361,Yasti Wable,WMOUK5559F,262655059694,1971-02-21 21:30:01,Kolkata,West Bengal,14714.0,Farmer,2024-04-12 13:00:35,VERIFIED,LOW
USR43270,Omaja Murty,ADKCQ0943B,723699239147,1978-04-01 00:00:00,Mumbai,Maharashtra,,Business Owner,2025-11-14 17:26:29,VERIFIED,MEDIUM
USR65953,Zaitra Desai,YUMWB9996H,118133840495,1996-06-04 00:00:00,Ludhiana,Punjab,,Business Owner,2025-08-27 00:00:00,VERIFIED,MEDIUM
USR31012,Umang Tak,QRGPA8522R,946960479455,2003-11-17 23:33:33,Jalandhar,Punjab,25176.0,Self Employed,2024-05-24 11:47:51,VERIFIED,MEDIUM
USR30440,Indira Sandal,KJYAB2119P,590375390815,1986-01-17 22:15:00,Ludhiana,Punjab,30871.0,Salaried,2024-07-02 00:00:00,VERIFIED,LOW
USR17397,Lucky Raju,QMZYT7487D,937793186248,1988-08-13 23:58:21,Jaipur,Rajasthan,56944.0,Business Owner,2025-10-17 06:25:00,VERIFIED,HIGH
USR43597,Megha Bose,VJYJN3259D,,1990-01-30 00:00:00,Kolkata,West Bengal,27454.0,Student,2026-08-02 14:39:00,VERIFIED,HIGH
USR96940,Ranveer Vala,AQIXT9670X,806038568553,1977-12-12 00:00:00,Ludhiana,Punjab,64016.0,Business Owner,2025-01-14 21:42:15,VERIFIED,LOW
USR10888,Gayathri Chatterjee,HEEAL2041V,746669488576,1964-01-04 08:26:33,Lucknow,Uttar Pradesh,28699.0,Business Owner,2026-02-12 00:00:00,PENDING,MEDIUM
USR58999,Jack Baria,ZCQCO4023F,,1991-12-11 00:00:00,Lucknow,Uttar Pradesh,28800.0,Business Owner,,VERIFIED,LOW
USR10500,Sanaya Oommen,,208295050455,,Lucknow,Uttar Pradesh,15923.0,Salaried,,VERIFIED,MEDIUM
USR13743,Bishakha Sarna,,,,Lucknow,Uttar Pradesh,39980.0,Self Employed,2025-11-05 00:00:00,PENDING,LOW
USR59567,Jeet Seshadri,EVYJP5925Y,535836751348,1965-06-13 00:00:00,Delhi,Delhi,27451.0,Business Owner,2024-04-12 00:00:00,PENDING,LOW
USR64793,Harshil Oak,KHMEQ7228Y,297552679938,1977-06-19 00:00:00,Kolkata,West Bengal,,Farmer,2025-05-31 00:00:00,VERIFIED,LOW
USR93104,Owen Sampath,GOAEK6571C,189707758571,2000-11-11 06:09:00,Kolkata,West Bengal,13211.0,Salaried,2025-10-30 00:00:00,PENDING,MEDIUM
USR46813,Vihaan Gola,XPGUQ4193Z,464531618570,1979-06-15 00:00:00,Mumbai,Maharashtra,,Business Owner,2025-04-30 00:00:00,VERIFIED,LOW
USR35704,Vritti Nagar,ROKMG4656U,,1984-01-07 17:21:00,Delhi,Delhi,13049.0,Retired,2024-08-10 00:00:00,PENDING,HIGH
USR83627,Bachittar Chawla,YUGFX3577G,,2007-03-07 00:00:00,Bengaluru,Karnataka,32883.0,Farmer,2024-03-09 00:00:00,VERIFIED,LOW
USR13025,Sai Chada,FLGNW1341N,663170721999,1988-07-05 06:52:00,Hyderabad,Telangana,19306.0,Student,2025-02-24 04:22:13,VERIFIED,LOW
USR81177,Sanya Oza,HTKIJ6305R,636878233654,1997-04-11 00:00:00,Chennai,Tamil Nadu,44815.0,Farmer,2025-02-16 00:00:00,VERIFIED,MEDIUM
USR27262,Vansha Varghese,ZIMXD3064N,803165496864,1987-04-02 00:00:00,Hyderabad,Telangana,,Student,2024-12-08 00:00:00,VERIFIED,LOW
USR69930,Ganga Mital,VZATM4685H,,1964-03-19 00:00:00,Kolkata,West Bengal,24161.0,Student,2024-01-09 00:00:00,VERIFIED,MEDIUM
USR20903,Udyati Buch,EBUYV7818B,949490797577,2000-01-12 00:00:00,Jaipur,Rajasthan,27600.0,Unemployed,2025-12-07 18:26:30,VERIFIED,LOW
USR57516,Kiaan Borah,ASZJF5845G,080765904613,1988-05-22 11:56:00,Kolkata,West Bengal,51534.0,Salaried,2024-08-24 17:58:00,PENDING,LOW
USR60996,Dalaja Menon,FYURF2879L,684447919906,1992-01-19 00:00:00,Delhi,Delhi,,Student,2025-05-05 00:00:00,PENDING,HIGH
USR62198,Andrew Pandit,,208416191301,1985-06-03 00:00:00,Ludhiana,Punjab,,Salaried,2024-01-19 05:07:00,VERIFIED,LOW
USR13408,Alka Hegde,OQNKI8089U,567457686789,1997-09-11 00:00:00,Bengaluru,Karnataka,23985.0,Gig Worker,2026-03-14 08:07:00,VERIFIED,HIGH
USR65165,Niharika Bhagat,ICKYH9797T,507606062917,1986-08-04 00:00:00,Chennai,Tamil Nadu,30634.0,Student,2024-04-13 00:00:00,PENDING,MEDIUM
USR79501,Praneel Sur,,014065625866,1996-10-09 00:00:00,Amritsar,Punjab,61561.0,Freelancer,2024-05-19 00:00:00,VERIFIED,LOW
USR28958,Rishi Chandran,RUFDP4128I,397211938280,1989-08-05 00:00:00,Hyderabad,Telangana,21800.0,Business Owner,2025-01-08 00:00:00,VERIFIED,MEDIUM
USR31142,Warjas Sahota,GFITG0153Q,834131751075,1981-08-18 16:48:52,Mumbai,Maharashtra,31126.0,Business Owner,,VERIFIED,LOW
USR79275,Quincy Bhalla,DHGVD8828P,846595186302,,Bengaluru,Karnataka,,Student,2024-06-13 00:00:00,PENDING,LOW
USR94542,Yauvani Badal,DRQTO1783L,,1972-03-29 21:19:55,Pune,Maharashtra,28970.0,Gig Worker,,VERIFIED,HIGH
USR37657,Riya Sinha,,202903582536,2007-11-15 09:23:00,Mumbai,Maharashtra,22273.0,Self Employed,2025-08-09 12:50:00,VERIFIED,LOW
USR32504,Fitan Shetty,,,1979-03-10 00:00:00,Chennai,Tamil Nadu,11700.0,Retired,2024-06-01 13:29:00,VERIFIED,UNKNOWN
USR42007,Aachal Edwin,,273566448726,1999-12-18 00:00:00,Pune,Maharashtra,20422.0,Self Employed,2024-12-06 00:00:00,VERIFIED,LOW
USR68449,Chanakya Bawa,FODME2664S,684822433791,1976-07-18 00:00:00,Lucknow,Uttar Pradesh,40634.0,Self Employed,2024-03-05 00:00:00,VERIFIED,LOW
USR30605,Rachita Garg,,084120926174,1975-07-02 00:00:00,Amritsar,Punjab,19800.0,Self Employed,2025-06-14 00:00:00,VERIFIED,LOW
USR96545,Pranit Dara,FNPYE7837D,641564773364,1964-02-22 00:00:00,Ludhiana,Punjab,27343.0,Business Owner,2025-02-07 00:00:00,VERIFIED,MEDIUM
USR58703,Vanya Subramaniam,EPDDE0145O,724523957141,1960-02-08 20:17:00,Jalandhar,Punjab,22277.0,Retired,2024-01-11 11:32:00,VERIFIED,HIGH
USR96654,Raagini Kurian,APDRV7337G,128726228210,1969-06-12 00:00:00,Jaipur,Rajasthan,24652.0,Freelancer,2026-02-22 00:00:00,VERIFIED,MEDIUM
USR11415,Shaurya Ravel,LDOUD4680S,,1962-09-18 00:00:00,Delhi,Delhi,11356.0,Gig Worker,2024-01-13 00:00:00,VERIFIED,LOW
USR33850,Nich01As Dani,WYDVF7930E,,,Ludhiana,Punjab,47896.0,Farmer,2026-03-25 00:00:00,VERIFIED,LOW
USR59196,Netra Tata,EVFKL5320N,630356271480,2002-07-01 00:00:00,Lucknow,Uttar Pradesh,23200.0,Unemployed,2026-02-21 00:00:00,VERIFIED,LOW
USR17908,Girik Aggarwal,PIMEE6821K,,,Bengaluru,Karnataka,12834.0,Retired,2024-09-01 00:00:00,VERIFIED,LOW
USR52044,Luke Iyer,IGNZE4802X,780690466604,1965-07-22 00:00:00,Kolkata,West Bengal,20152.0,Gig Worker,2025-06-22 00:00:00,VERIFIED,MEDIUM
USR80493,Rayaan Kapur,YGPFA6679B,395136190757,1971-02-02 00:00:00,Jaipur,Rajasthan,25821.0,Self Employed,2024-11-23 17:44:51,VERIFIED,LOW
USR46259,Priya Solanki,OFMXN0253F,633823981537,2005-08-02 00:00:00,Delhi,Delhi,25094.0,Business Owner,2024-04-09 00:00:00,VERIFIED,HIGH
USR67084,Idika Zachariah,UPVWW2270E,111273210444,2006-12-09 00:00:00,Jaipur,Rajasthan,11011.0,Gig Worker,,VERIFIED,LOW
USR38674,Luke Dhillon,DNWGB7664I,768711292832,1990-11-28 00:00:00,Chennai,Tamil Nadu,22518.0,Student,2024-08-23 00:00:00,VERIFIED,LOW
USR74070,Harinakshi Rout,GCOTG5826A,,2002-05-10 00:00:00,Chennai,Tamil Nadu,31028.0,Retired,2025-04-21 00:00:00,VERIFIED,LOW
USR75914,Bhavani Varughese,LTRNN1001Y,,1985-12-04 10:43:46,Lucknow,Uttar Pradesh,24097.0,Salaried,2025-08-31 00:00:00,VERIFIED,MEDIUM
USR37132,Divya Khare,QAQXW3829J,953411093603,1996-06-10 00:00:00,Jaipur,Rajasthan,40720.0,Gig Worker,2024-09-26 00:00:00,VERIFIED,LOW
USR17330,Tanmayi Pathak,CVJKA2164V,644386001547,1963-12-20 00:00:00,Jalandhar,Punjab,57689.0,Business Owner,2025-01-11 00:00:00,VERIFIED,LOW
USR70274,Baghyawati Sawhney,YUWRW7496T,780889249154,1971-03-02 22:55:29,Pune,Maharashtra,15414.0,Farmer,2026-03-21 13:25:00,REJECTED,HIGH
USR48244,Mitesh Nadig,BLQMU0941M,,2006-10-29 00:00:00,Bengaluru,Karnataka,42300.0,Business Owner,2024-03-26 00:01:02,VERIFIED,LOW
USR32961,Abhiram Sant,KFFME5612U,683210371494,,Chennai,Tamil Nadu,13174.0,Self Employed,2024-05-02 00:00:00,VERIFIED,LOW
USR76220,Neha Sem,UMPNM2948X,388354554217,,Ludhiana,Punjab,72972.0,Student,2026-03-29 05:27:00,VERIFIED,MEDIUM
USR85434,Dominic Srinivasan,PLUUH1700I,390415847659,2002-01-20 00:00:00,Kolkata,West Bengal,9049.0,Freelancer,2025-02-18 00:00:00,VERIFIED,MEDIUM
USR99547,Yashoda Magar,,867350421919,1961-09-01 00:00:00,Chennai,Tamil Nadu,25588.0,Retired,2025-02-02 00:00:00,REJECTED,LOW
USR66393,Zinal Karan,,977390478188,1972-01-06 00:00:00,Lucknow,Uttar Pradesh,19555.0,Freelancer,2025-04-14 00:00:00,VERIFIED,LOW
USR67265,Ekaraj Deol,YPZGP4800U,431909602951,1962-04-03 17:54:00,Delhi,Delhi,23800.0,Self Employed,2024-11-23 00:00:00,PENDING,LOW
USR76465,Farhan Bava,,670229801152,,Delhi,Delhi,42597.0,Retired,2025-04-09 22:04:28,REJECTED,MEDIUM
USR25829,Aishani Sidhu,YBOLT3459O,,1998-01-06 00:00:00,Jaipur,Rajasthan,20775.0,Unemployed,,VERIFIED,LOW
USR11134,Alka Contractor,QXBXE0326K,020046437067,1978-12-27 04:07:00,Lucknow,Uttar Pradesh,19482.0,Salaried,,VERIFIED,LOW
USR12940,Forum Memon,NPUXZ1623F,373188777001,1960-12-28 00:00:00,Chennai,Tamil Nadu,25999.0,Freelancer,2025-01-14 09:37:00,PENDING,HIGH
USR94025,Aahana Goel,,,2000-07-04 00:00:00,Ludhiana,Punjab,16401.0,Self Employed,2025-05-08 10:13:15,VERIFIED,LOW
USR56534,Aryan Cherian,,,1996-12-08 00:00:00,Hyderabad,Telangana,49833.0,Farmer,2025-06-05 11:21:26,VERIFIED,LOW
USR40662,Harinakshi Goyal,IDGIB0028A,426755098372,,Amritsar,Punjab,,Student,2025-08-12 00:00:00,VERIFIED,LOW
USR53712,Gavin Buch,MOYAY9378A,057816345024,2001-11-10 07:14:10,Bengaluru,Karnataka,28461.0,Freelancer,2024-07-09 00:00:00,VERIFIED,LOW
USR88555,Yauvani Ratta,YGFFO6906A,,1974-02-07 00:00:00,Pune,Maharashtra,9218.0,Salaried,2024-09-07 00:00:00,VERIFIED,HIGH
USR85688,Samesh Seth,LTDJQ4312M,863959531111,1968-07-24 12:22:46,Chennai,Tamil Nadu,8471.0,Retired,2024-12-30 08:25:00,VERIFIED,LOW
USR65476,Gopal Palla,OPJBY8680U,032769739642,,Delhi,Delhi,35244.0,Gig Worker,2024-03-30 00:00:00,PENDING,MEDIUM
USR88148,Kala Saraf,ITYWC3096G,017156445158,1978-12-17 00:00:00,Jaipur,Rajasthan,36205.0,Business Owner,2024-01-12 11:38:41,REJECTED,HIGH
USR93037,Maanav Uppal,,703515200325,1997-08-19 00:00:00,Pune,Maharashtra,28235.0,Business Owner,2025-04-24 14:39:54,VERIFIED,LOW
USR77518,Ekavir Vig,PQKRY7801K,370699783862,2006-07-07 00:00:00,Ludhiana,Punjab,,Freelancer,2025-04-03 00:00:00,VERIFIED,LOW
USR53058,Dakshesh Misra,EMYLU9365M,,1966-01-14 00:00:00,Lucknow,Uttar Pradesh,12543.0,Freelancer,,VERIFIED,MEDIUM
USR38146,Ethan Soman,EOYKB2501R,638837756475,2005-08-08 03:21:36,Delhi,Delhi,75285.0,Self Employed,2025-03-04 00:00:00,VERIFIED,LOW
USR52116,Anika Mahajan,,,1987-07-16 00:00:00,Jaipur,Rajasthan,27267.0,Freelancer,,VERIFIED,MEDIUM
USR86332,Faris Suri,IFNNK5613Y,392593148857,1974-10-16 00:00:00,Chennai,Tamil Nadu,36296.0,Self Employed,2026-03-29 00:00:00,VERIFIED,MEDIUM
USR99294,Yachana Dugar,QKDFH7787V,036069379326,2004-03-23 21:42:00,Hyderabad,Telangana,26566.0,Salaried,2025-12-29 00:00:00,VERIFIED,MEDIUM
USR72276,Zansi Kurian,WIJFY9988L,516447859805,1981-05-04 00:00:00,Jalandhar,Punjab,23582.0,Student,2025-05-21 00:00:00,PENDING,HIGH
USR72182,Ekapad Sen,VVOKJ4416B,,1977-03-10 12:05:00,Hyderabad,Telangana,,Farmer,2024-01-11 00:00:00,VERIFIED,LOW
USR32663,Aditya Upadhyay,WGIYG5427D,004871210833,2001-09-28 00:00:00,Pune,Maharashtra,41411.0,Business Owner,2025-09-16 14:42:49,VERIFIED,HIGH
USR75181,Faqid Munshi,DPNOD6625M,320085356783,1997-10-13 01:30:46,Mumbai,Maharashtra,,Freelancer,2025-11-24 00:00:00,VERIFIED,LOW
USR44066,Ekalinga Sami,IOGZT1433Y,,1966-07-21 00:00:00,Hyderabad,Telangana,16583.0,Freelancer,2025-06-10 00:00:00,PENDING,MEDIUM
USR25522,Girish More,NFXNU9476L,061534169194,2004-09-10 19:33:00,Kolkata,West Bengal,70943.0,Salaried,2025-06-14 00:00:00,VERIFIED,HIGH
USR24073,M0Hini Krish,,,1983-06-16 00:00:00,Amritsar,Punjab,7862.0,Farmer,2025-08-06 00:00:00,VERIFIED,MEDIUM
USR98963,Anvi Kuruvilla,VTPNL8121Q,393991097422,1968-03-14 00:00:00,Jaipur,Rajasthan,,Business Owner,2025-08-01 00:00:00,VERIFIED,LOW
USR94071,Mohammed Sengupta,,677761124985,1990-03-30 00:00:00,Kolkata,West Bengal,34718.0,Student,2025-01-19 00:00:00,VERIFIED,MEDIUM
USR17400,Thomas Bakshi,OQNXE1363L,638227229026,1986-06-18 22:19:23,Hyderabad,Telangana,40312.0,Freelancer,2024-08-01 20:14:00,VERIFIED,LOW
USR68856,Shravya Om,JPJFV2367D,639291074330,1967-10-03 00:00:00,Bengaluru,Karnataka,42177.0,Gig Worker,2024-10-03 09:44:28,VERIFIED,LOW
USR30752,Rohan Ramakrishnan,WVXMV5897Q,934716505009,1970-11-26 00:00:00,Ludhiana,Punjab,35208.0,Farmer,2025-08-14 22:24:27,VERIFIED,LOW
USR51067,Benjamin Acharya,HUBTJ1607C,,2004-09-27 05:24:04,Amritsar,Punjab,52227.0,Unemployed,2024-05-15 13:36:52,PENDING,LOW
USR62595,Geetika Kala,XDLBG5495W,912010465366,1976-03-23 07:27:35,Delhi,Delhi,29165.0,Freelancer,,VERIFIED,LOW
USR23782,Hamsini Bandi,ZEHGL3941W,376992525520,2005-03-30 09:44:00,Jalandhar,Punjab,,Self Employed,2024-03-08 18:01:18,VERIFIED,LOW
USR42663,Xiti Mannan,DPITI3458R,903356648384,2002-11-15 00:00:00,Bengaluru,Karnataka,83897.0,Unemployed,2024-07-05 00:00:00,VERIFIED,MEDIUM
USR97572,Advik Kurian,NCNGO9825T,,,Amritsar,Punjab,30765.0,Unemployed,2025-04-18 00:00:00,VERIFIED,MEDIUM
USR24394,Agastya Mandal,GYSQA4986F,250657718611,1965-12-26 00:00:00,Ludhiana,Punjab,,Student,2025-04-25 00:00:00,PENDING,MEDIUM
USR22220,Sathvik Oza,PODFA2436U,632488188562,1966-03-14 10:52:49,Chennai,Tamil Nadu,43402.0,Freelancer,2025-03-04 00:00:00,VERIFIED,LOW
USR74246,Damini Cherian,NJSFZ7024R,659469344494,1987-08-11 00:00:00,Hyderabad,Telangana,30481.0,Salaried,,VERIFIED,LOW
USR46288,Unnati Om,QTGZL9962B,143353154895,1992-08-03 00:00:00,Kolkata,West Bengal,,Gig Worker,2024-03-28 00:00:00,VERIFIED,LOW
USR47371,Jagrati Dara,,338481796307,1989-12-23 00:00:00,Jalandhar,Punjab,59277.0,Retired,,VERIFIED,LOW
USR74018,Anusha Joshi,,613677256203,,Ludhiana,Punjab,40848.0,Self Employed,2024-12-17 00:00:00,VERIFIED,LOW
USR34783,Isaiah Kata,JWHEJ6317V,902498501073,2003-11-27 15:30:00,Hyderabad,Telangana,18869.0,Freelancer,2024-12-27 17:12:04,REJECTED,LOW
USR48385,Nakul Shah,FDYMW4890N,,,Hyderabad,Telangana,67518.0,Student,2025-06-13 00:00:00,VERIFIED,HIGH
USR88104,Rachita Parmar,AOPPJ6135G,720038764505,1982-08-24 00:00:00,Pune,Maharashtra,26314.0,Freelancer,2024-09-25 06:51:00,VERIFIED,MEDIUM
USR31144,Gaurang Morar,RRVUW8704V,,1990-01-31 14:28:34,Kolkata,West Bengal,28200.0,Business Owner,2024-10-22 12:25:00,VERIFIED,LOW
USR88971,Jatin Chana,MMUMS1215K,352224652218,1973-05-16 00:00:00,Lucknow,Uttar Pradesh,,Freelancer,2026-02-16 23:53:39,VERIFIED,LOW
USR74437,Rohan Raghavan,CGQPE9580D,254560382394,1969-03-31 00:00:00,Mumbai,Maharashtra,49052.0,Freelancer,2024-09-28 00:56:00,VERIFIED,LOW
USR73716,Priya Date,AQBHY3469T,539230590854,1995-11-10 00:00:00,Amritsar,Punjab,24352.0,Student,,VERIFIED,LOW
USR75986,Omaja Devi,PJUDT3106N,,2006-02-19 00:00:00,Pune,Maharashtra,111766.0,Business Owner,2024-01-18 02:45:45,VERIFIED,LOW
USR91104,Parth Gopal,HUICI3975W,502759521259,2004-07-18 08:35:11,Ludhiana,Punjab,,Business Owner,2025-09-15 00:00:00,REJECTED,LOW
USR42770,Chatresh Char,AKAFR9473C,,1960-03-17 00:00:00,Jalandhar,Punjab,40927.0,Business Owner,2026-03-11 00:00:00,VERIFIED,LOW
USR93342,Vinaya Natarajan,MZRKZ5245Y,,1966-01-06 00:00:00,Hyderabad,Telangana,10067.0,Salaried,2024-06-22 00:00:00,REJECTED,LOW
USR74930,Aadi Mahajan,BTKOP8351Y,148632470905,1988-10-01 00:00:00,Hyderabad,Telangana,35810.0,Self Employed,2024-07-21 00:00:00,VERIFIED,MEDIUM
USR14124,Baljiwan Wadhwa,LXJBE8263D,,1975-02-18 00:00:00,Pune,Maharashtra,21800.0,Business Owner,2025-11-28 17:20:02,VERIFIED,LOW
USR38850,Kamala Sha,VWZVK1551A,665877856872,2002-02-07 22:59:00,Pune,Maharashtra,9789.0,Freelancer,2024-06-19 00:00:00,VERIFIED,LOW
USR30552,Aishani Roy,DDDDC2003Y,344321364874,1963-07-22 00:00:00,Ludhiana,Punjab,,Retired,2026-05-03 00:00:00,PENDING,LOW
USR26521,Rushil Devi,TRNYK8531K,421108400049,1966-07-07 00:00:00,Amritsar,Punjab,18400.0,Self Employed,2025-04-06 00:00:00,VERIFIED,LOW
USR57942,Ekaja Ghosh,VXQKX4756B,656883331962,1993-02-13 00:00:00,Delhi,Delhi,,Retired,2024-06-21 19:28:44,REJECTED,MEDIUM
USR73945,Anusha Lala,GBHHU0012K,041779920456,1973-01-21 00:00:00,Pune,Maharashtra,16757.0,Salaried,2024-01-27 00:00:00,VERIFIED,LOW
USR29449,Anya Chauhan,,105579117098,1960-02-18 00:00:00,Mumbai,Maharashtra,,Self Employed,2025-01-02 00:00:00,VERIFIED,MEDIUM
USR45679,Wriddhish Kuruvilla,SNXMR9683D,330118852217,2007-10-18 00:00:00,Hyderabad,Telangana,12929.0,Business Owner,2026-01-17 00:00:00,VERIFIED,HIGH
USR33171,Balveer Ganguly,WUQJG9267L,157730349290,1985-03-16 19:21:06,Kolkata,West Bengal,15615.0,Gig Worker,2025-03-24 22:27:44,PENDING,UNKNOWN
USR68714,Fitan Narain,LQYCZ1524M,397103603969,2001-05-21 00:00:00,Pune,Maharashtra,50900.0,Farmer,2025-09-13 20:53:16,PENDING,LOW
USR20981,Madhav Balasubramanian,JHTNP4811M,187293878778,2004-07-18 00:00:00,Kolkata,West Bengal,25354.0,Farmer,2025-01-13 20:11:43,VERIFIED,LOW
USR36069,Daniel Seth,UZNPN5856K,103138215078,1988-05-04 00:00:00,Pune,Maharashtra,32748.0,Salaried,2024-04-15 00:00:00,VERIFIED,LOW
USR44097,Dalbir Talwar,HRUNT7451U,127118216499,,Jaipur,Rajasthan,31928.0,Freelancer,,PENDING,HIGH
USR13991,Nitara Issac,PDFKY3818J,719533254473,2003-08-11 19:38:09,Pune,Maharashtra,24953.0,Unemployed,2026-03-12 00:00:00,PENDING,LOW
USR65860,Zehaan Ratta,GVHSN2937C,879881955985,1961-09-11 00:58:47,Amritsar,Punjab,33481.0,Salaried,2025-08-01 20:18:00,VERIFIED,LOW
USR35631,Lucky Bahri,YYROG4086O,,,Mumbai,Maharashtra,,Salaried,2024-01-22 00:00:00,VERIFIED,LOW
USR30845,Samarth Wable,CUPNC8882M,464450473682,1997-03-12 00:00:00,Amritsar,Punjab,48089.0,Freelancer,2024-12-22 00:00:00,REJECTED,LOW
USR16875,Nachiket Kumar,MSEDQ9070U,,1979-09-12 00:00:00,Ludhiana,Punjab,14013.0,Gig Worker,2025-09-15 00:00:00,VERIFIED,HIGH
USR42592,Gayathri Hora,OUDSK8766C,143804005206,1986-10-23 00:00:00,Amritsar,Punjab,,Gig Worker,2024-08-10 16:44:45,VERIFIED,LOW
USR34348,Charita Dhar,WDJSX9606Y,808269853021,,Mumbai,Maharashtra,,Retired,2025-04-03 06:13:35,VERIFIED,MEDIUM
USR55419,Ethan Badami,TTFWY5868T,702092064052,1993-02-09 00:00:00,Mumbai,Maharashtra,26417.0,Business Owner,2025-05-14 00:00:00,VERIFIED,HIGH
USR52175,Manya Mohanty,XJRES6565Z,336444479861,,Kolkata,West Bengal,17972.0,Salaried,2025-03-31 00:00:00,VERIFIED,MEDIUM
USR89116,Widisha Sule,XNLOU8405T,660672827525,1985-12-12 00:00:00,Jaipur,Rajasthan,,Freelancer,2026-03-25 00:00:00,PENDING,MEDIUM
USR45341,Falak Varghese,,285263668843,1985-06-27 00:00:00,Amritsar,Punjab,21035.0,Business Owner,,VERIFIED,UNKNOWN
USR93274,Arunima Hayre,SRHXT6182H,093943480842,1980-07-19 00:00:00,Hyderabad,Telangana,27345.0,Unemployed,2024-10-31 00:00:00,VERIFIED,LOW
USR16822,Dhruv Swamy,VMPCG3679M,657598642682,1960-06-22 00:00:00,Bengaluru,Karnataka,29614.0,Gig Worker,2025-02-02 00:00:00,VERIFIED,LOW
USR93226,Ojas Narasimhan,LJXNQ0852D,052072006566,1989-09-23 00:00:00,Chennai,Tamil Nadu,10388.0,Farmer,2025-12-06 14:30:00,VERIFIED,HIGH
USR90722,Nitesh Parikh,YYVQE8042G,740286625518,1998-03-17 00:00:00,Ludhiana,Punjab,16095.0,Gig Worker,,PENDING,LOW
USR78135,Kritika Narayan,WLDFY5755Z,944107266207,1995-06-16 00:00:00,Kolkata,West Bengal,42563.0,Student,2025-08-29 21:35:49,VERIFIED,MEDIUM
USR67161,Pranav De0,YXLYO2335X,,1981-03-14 00:00:00,Chennai,Tamil Nadu,63831.0,Retired,2024-01-18 17:40:00,VERIFIED,LOW
